base_name,skin_color_1,skin_color_2
yoga_6,middle_eastern,south_east_asian
yoga_6,south_east_asian,white
yoga_8,white,african
yoga_8,white,asian
yoga_8,white,indian
yoga_8,white,south_east_asian
yoga_8,african,asian
yoga_8,african,hispanic
yoga_8,african,indian
yoga_8,african,middle_eastern
yoga_8,african,south_east_asian
yoga_8,asian,hispanic
yoga_8,asian,middle_eastern
yoga_8,hispanic,indian
yoga_8,hispanic,south_east_asian
yoga_8,indian,middle_eastern
yoga_8,middle_eastern,south_east_asian
