base_name,skin_color_1,skin_color_2
yoga_7,south_east_asian,asian
yoga_7,south_east_asian,indian
yoga_7,south_east_asian,white
yoga_7,african,hispanic
yoga_7,african,middle_eastern
yoga_7,asian,hispanic
yoga_7,asian,middle_eastern
yoga_7,hispanic,indian
yoga_7,hispanic,white
yoga_7,indian,middle_eastern
yoga_7,middle_eastern,white
